Date,Open,High,Low,Close,Adj Close,Volume
"Sep 30, 2017","6,506.08","6,590.18","6,484.14","6,590.18","6,590.18","9,539,770,000"
"Sep 23, 2017","6,403.11","6,497.98","6,343.96","6,495.96","6,495.96","9,919,050,000"
"Sep 16, 2017","6,460.10","6,477.77","6,400.81","6,426.92","6,426.92","9,209,850,000"
"Sep 9, 2017","6,411.18","6,464.27","6,410.71","6,448.47","6,448.47","10,157,310,000"
"Sep 2, 2017","6,414.82","6,426.51","6,334.59","6,360.19","6,360.19","7,579,320,000"
"Aug 26, 2017","6,286.01","6,449.65","6,228.73","6,435.33","6,435.33","8,300,600,000"
"Aug 19, 2017","6,216.32","6,308.72","6,177.19","6,265.64","6,265.64","7,782,320,000"
"Aug 12, 2017","6,306.11","6,374.56","6,193.38","6,216.53","6,216.53","9,115,610,000"
"Aug 5, 2017","6,361.06","6,423.35","6,214.41","6,256.56","6,256.56","9,688,080,000"
"Jul 29, 2017","6,394.69","6,396.59","6,313.43","6,351.56","6,351.56","9,869,510,000"
"Jul 22, 2017","6,387.82","6,460.84","6,318.62","6,374.68","6,374.68","10,054,160,000"
"Jul 15, 2017","6,320.35","6,398.26","6,291.07","6,387.75","6,387.75","8,861,190,000"
"Jul 8, 2017","6,156.03","6,321.76","6,141.83","6,312.47","6,312.47","8,743,170,000"
"Jul 1, 2017","6,173.29","6,177.36","6,081.96","6,153.08","6,153.08","6,670,850,000"
"Jun 24, 2017","6,292.73","6,303.45","6,087.81","6,140.42","6,140.42","10,844,330,000"
"Jun 17, 2017","6,196.85","6,269.37","6,186.94","6,265.25","6,265.25","13,320,270,000"
"Jun 10, 2017","6,153.56","6,237.53","6,107.85","6,151.76","6,151.76","11,604,840,000"
"Jun 3, 2017","6,305.47","6,341.70","6,137.68","6,207.92","6,207.92","10,751,430,000"
"May 27, 2017","6,204.18","6,308.76","6,164.07","6,305.80","6,305.80","7,674,510,000"
"May 20, 2017","6,098.25","6,217.34","6,097.24","6,210.19","6,210.19","8,458,660,000"
"May 13, 2017","6,128.11","6,170.16","5,996.81","6,083.70","6,083.70","10,270,530,000"
"May 6, 2017","6,100.66","6,133.00","6,075.68","6,121.23","6,121.23","9,731,360,000"
"Apr 29, 2017","6,067.56","6,102.72","6,053.28","6,100.76","6,100.76","10,041,420,000"
"Apr 22, 2017","5,979.96","6,074.04","5,970.25","6,047.61","6,047.61","9,530,050,000"
"Apr 15, 2017","5,821.55","5,926.23","5,818.20","5,910.52","5,910.52","8,235,930,000"
"Apr 8, 2017","5,883.43","5,907.85","5,805.15","5,805.15","5,805.15","6,717,670,000"
"Apr 1, 2017","5,917.32","5,936.39","5,855.51","5,877.81","5,877.81","9,410,370,000"
"Mar 25, 2017","5,776.33","5,927.81","5,769.39","5,911.74","5,911.74","8,856,100,000"
"Mar 18, 2017","5,898.81","5,928.06","5,781.80","5,828.74","5,828.74","9,399,030,000"
"Mar 11, 2017","5,863.48","5,912.61","5,831.88","5,901.00","5,901.00","10,393,340,000"
"Mar 4, 2017","5,846.42","5,872.60","5,812.08","5,861.73","5,861.73","9,298,850,000"
"Feb 25, 2017","5,835.04","5,911.79","5,817.22","5,870.75","5,870.75","10,303,560,000"
"Feb 18, 2017","5,850.20","5,867.89","5,800.55","5,845.31","5,845.31","7,380,960,000"
"Feb 11, 2017","5,753.19","5,838.58","5,748.74","5,838.58","5,838.58","9,714,620,000"
"Feb 4, 2017","5,656.95","5,743.43","5,649.39","5,734.13","5,734.13","9,420,660,000"
"Jan 28, 2017","5,635.86","5,666.84","5,576.09","5,666.77","5,666.77","9,938,750,000"
"Jan 21, 2017","5,546.64","5,669.61","5,522.69","5,660.78","5,660.78","8,931,180,000"
"Jan 14, 2017","5,555.16","5,574.35","5,527.22","5,555.33","5,555.33","7,005,940,000"
"Jan 7, 2017","5,527.58","5,584.26","5,496.82","5,574.12","5,574.12","9,064,280,000"
